CAN Message, 0x24:0deb045ad871c455,Timestamp,Amplitude
,,1739209810.2638547,-45.120503652039325
,,1739209810.263858,-45.120503652039325
,,1739209810.2638614,-20.888044912671223
,,1739209810.2638648,-45.120503652039325
,,1739209810.263868,-45.120503652039325
,,1739209810.2638714,-27.267205301931607
,,1739209810.2638748,-32.816014438256545
,,1739209810.263878,-45.120503652039325
,,1739209810.2638814,-45.120503652039325
,,1739209810.263885,-38.13080360867914
,,1739209810.2638884,-45.120503652039325
,,1739209810.2638917,-26.991370085610736
,,1739209810.263895,-17.788531000973595
,,1739209810.2638984,-25.62660358559016
,,1739209810.2639017,-28.21854285175415
,,1739209810.263905,-45.120503652039325
,,1739209810.2639084,-35.57807855764607
,,1739209810.2639115,-38.13080360867914
,,1739209810.263915,-45.120503652039325
,,1739209810.2639184,-38.13080360867914
,,1739209810.263922,-45.120503652039325
,,1739209810.2639253,-28.58837851428586
,,1739209810.263929,-38.13080360867914
,,1739209810.263932,-45.120503652039325
,,1739209810.263935,-45.120503652039325
,,1739209810.263939,-33.981070128970906
,,1739209810.263942,-45.120503652039325
,,1739209810.263945,-38.13080360867914
,,1739209810.263949,-45.120503652039325
,,1739209810.263952,-38.13080360867914
,,1739209810.2639554,-45.120503652039325
,,1739209810.263959,-45.120503652039325
,,1739209810.2639625,-45.120503652039325
,,1739209810.2639656,-31.141103565318915
,,1739209810.263969,-33.981070128970906
,,1739209810.2639723,-35.57807855764607
,,1739209810.2639756,-26.991370085610768
,,1739209810.263979,-29.438486411369333
,,1739209810.2639823,-29.438486411369333
,,1739209810.2639856,-45.120503652039325
,,1739209810.263989,-30.49652367304973
,,1739209810.2639923,-18.263086266016654
,,1739209810.263996,-27.8777449560314
,,1739209810.2639992,-45.120503652039325
,,1739209810.2640026,-45.120503652039325
,,1739209810.264006,-27.8777449560314
,,1739209810.2640092,-23.273589343863303
,,1739209810.2640126,-45.120503652039325
,,1739209810.264016,-38.13080360867914
,,1739209810.2640193,-38.13080360867914
,,1739209810.2640226,-35.57807855764607
,,1739209810.264026,-35.57807855764607
,,1739209810.2640295,-45.120503652039325
,,1739209810.2640328,-29.438486411369333
,,1739209810.2640362,-25.826314394896357
,,1739209810.2640395,-38.13080360867914
,,1739209810.2640429,-35.57807855764607
,,1739209810.2640462,-45.120503652039325
,,1739209810.2640495,-33.98107012897096
,,1739209810.2640529,-45.120503652039325
,,1739209810.2640562,-45.120503652039325
,,1739209810.2640595,-35.57807855764607
,,1739209810.264063,-31.141103565318893
,,1739209810.2640665,-33.981070128970906
,,1739209810.2640698,-21.021172418726344
,,1739209810.2640731,-24.15140352195873
,,1739209810.2640765,-28.992665084841946
,,1739209810.2640798,-33.981070128970906
,,1739209810.2640831,-31.141103565318943
,,1739209810.2640865,-12.772800700430126
,,1739209810.2640898,-12.59440024636556
,,1739209810.2640932,-28.58837851428589
,,1739209810.2640965,-32.816014438256545
,,1739209810.2640998,-38.13080360867914
,,1739209810.2641034,-27.8777449560314
,,1739209810.2641068,-45.120503652039325
,,1739209810.26411,-38.13080360867914
,,1739209810.2641134,-45.120503652039325
,,1739209810.2641168,-30.49652367304973
,,1739209810.26412,-17.161703478598543
,,1739209810.2641234,-38.13080360867914
,,1739209810.2641268,-29.438486411369333
,,1739209810.26413,-38.13080360867914
,,1739209810.2641337,-21.300333226290604
,,1739209810.2641368,-8.157813684583964
,,1739209810.2641404,-45.120503652039325
,,1739209810.2641437,-24.589719217205094
,,1739209810.264147,-28.992665084841946
,,1739209810.2641504,-38.13080360867914
,,1739209810.2641537,-38.13080360867914
,,1739209810.264157,-27.267205301931607
,,1739209810.2641604,-38.13080360867914
,,1739209810.2641635,-45.120503652039325
,,1739209810.264167,-20.277505258571438
,,1739209810.2641704,-27.8777449560314
,,1739209810.2641735,-45.120503652039325
,,1739209810.264177,-31.141103565318915
,,1739209810.264181,-29.438486411369357
,,1739209810.264184,-9.503528325499357
,,1739209810.264187,-16.517123586329355
,,1739209810.264191,-28.218542851754165
,,1739209810.264194,-29.438486411369347
,,1739209810.264197,-26.487275050834715
,,1739209810.2642007,-30.49652367304973
,,1739209810.264204,-38.13080360867914
,,1739209810.2642074,-33.981070128970906
,,1739209810.2642107,-31.141103565318915
,,1739209810.2642145,-30.49652367304973
,,1739209810.2642176,-45.120503652039325
,,1739209810.264221,-38.13080360867914
,,1739209810.2642243,-38.13080360867914
,,1739209810.2642276,-45.120503652039325
,,1739209810.264231,-45.120503652039325
,,1739209810.2642343,-45.120503652039325
,,1739209810.2642376,-45.120503652039325
,,1739209810.264241,-45.120503652039325
,,1739209810.2642443,-45.120503652039325
,,1739209810.2642477,-35.57807855764607
,,1739209810.2642512,-35.57807855764607
,,1739209810.2642546,-38.13080360867914
,,1739209810.264258,-38.13080360867914
,,1739209810.2642612,-45.120503652039325
,,1739209810.2642646,-26.991370085610736
,,1739209810.264268,-31.141103565318915
,,1739209810.2642713,-33.981070128970906
,,1739209810.2642746,-45.120503652039325
,,1739209810.264278,-45.120503652039325
,,1739209810.2642813,-28.992665084841946
,,1739209810.2642846,-45.120503652039325
,,1739209810.2642882,-35.57807855764607
,,1739209810.2642915,-35.57807855764607
,,1739209810.2642949,-33.981070128970906
,,1739209810.2642982,-24.589719217205094
,,1739209810.2643015,-33.981070128970906
,,1739209810.2643049,-35.57807855764607
,,1739209810.2643082,-38.13080360867914
,,1739209810.2643116,-45.120503652039325
,,1739209810.264315,-45.120503652039325
,,1739209810.2643182,-38.13080360867914
,,1739209810.2643216,-38.13080360867914
,,1739209810.2643251,-38.13080360867914
,,1739209810.2643285,-38.13080360867914
,,1739209810.2643318,-38.13080360867914
,,1739209810.2643352,-29.438486411369357
,,1739209810.2643385,-38.13080360867914
,,1739209810.2643418,-45.120503652039325
,,1739209810.2643452,-35.57807855764607
,,1739209810.2643485,-33.981070128970906
,,1739209810.2643518,-45.120503652039325
,,1739209810.2643552,-31.141103565318915
,,1739209810.2643588,-31.141103565318915
,,1739209810.264362,-24.15140352195872
,,1739209810.2643654,-38.13080360867914
,,1739209810.2643688,-35.57807855764607
,,1739209810.264372,-45.120503652039325
,,1739209810.2643754,-23.273589343863303
,,1739209810.2643788,-20.001670042250545
,,1739209810.264382,-45.120503652039325
,,1739209810.2643857,-38.13080360867914
,,1739209810.2643888,-45.120503652039325
,,1739209810.264392,-25.826314394896364
,,1739209810.2643957,-14.608978427565477
,,1739209810.264399,-38.13080360867914
,,1739209810.2644024,-27.8777449560314
,,1739209810.2644055,-32.816014438256545
,,1739209810.264409,-38.13080360867914
,,1739209810.2644124,-38.13080360867914
,,1739209810.2644155,-38.13080360867914
,,1739209810.264419,-35.57807855764607
,,1739209810.2644224,-45.120503652039325
,,1739209810.2644258,-17.756538629272868
,,1739209810.264429,-26.487275050834725
,,1739209810.264433,-38.13080360867914
,,1739209810.264436,-38.13080360867914
,,1739209810.264439,-32.816014438256545
,,1739209810.2644427,-38.13080360867914
,,1739209810.264446,-45.120503652039325
,,1739209810.2644494,-38.13080360867914
,,1739209810.2644527,-29.438486411369333
,,1739209810.264456,-26.991370085610768
,,1739209810.2644594,-9.673623429012515
,,1739209810.2644627,-31.141103565318915
,,1739209810.264466,-31.141103565318915
,,1739209810.2644696,-29.438486411369347
,,1739209810.264473,-20.88804491267121
,,1739209810.2644763,-20.4518274484982
,,1739209810.2644796,-33.981070128970906
,,1739209810.264483,-35.57807855764607
,,1739209810.2644863,-38.13080360867914
,,1739209810.2644897,-45.120503652039325
,,1739209810.264493,-45.120503652039325
,,1739209810.2644963,-26.991370085610736
,,1739209810.2644997,-28.21854285175415
,,1739209810.264503,-45.120503652039325
,,1739209810.2645066,-38.13080360867914
,,1739209810.26451,-35.57807855764607
,,1739209810.2645133,-38.13080360867914
,,1739209810.2645166,-45.120503652039325
,,1739209810.26452,-38.13080360867914
,,1739209810.2645233,-45.120503652039325
,,1739209810.2645266,-45.120503652039325
,,1739209810.26453,-45.120503652039325
,,1739209810.2645333,-30.49652367304973
,,1739209810.2645366,-30.49652367304976
,,1739209810.26454,-8.756627793907725
,,1739209810.2645435,-31.14110356531892
,,1739209810.2645469,-30.49652367304973
,,1739209810.2645502,-28.992665084841967
,,1739209810.2645535,-25.82631439489636
,,1739209810.264557,-24.15140352195873
,,1739209810.2645602,-35.57807855764607
,,1739209810.2645636,-38.13080360867914
,,1739209810.264567,-30.49652367304973
,,1739209810.2645702,-23.50682362968953
,,1739209810.2645736,-16.738311432963037
,,1739209810.264577,-26.0356534632528
,,1739209810.2645805,-32.816014438256545
,,1739209810.2645838,-45.120503652039325
,,1739209810.2645872,-31.141103565318915
,,1739209810.2645905,-45.120503652039325
,,1739209810.2645938,-33.98107012897096
,,1739209810.2645972,-38.13080360867914
,,1739209810.2646005,-45.120503652039325
,,1739209810.264604,-32.816014438256545
,,1739209810.2646072,-32.816014438256545
,,1739209810.2646103,-45.120503652039325
,,1739209810.264614,-38.13080360867914
,,1739209810.2646174,-45.120503652039325
,,1739209810.2646208,-13.310647844171992
,,1739209810.264624,-28.218542851754165
,,1739209810.2646277,-38.13080360867914
,,1739209810.2646308,-45.120503652039325
,,1739209810.264634,-45.120503652039325
,,1739209810.2646377,-38.13080360867914
,,1739209810.2646408,-45.120503652039325
,,1739209810.264644,-32.816014438256545
,,1739209810.2646475,-26.99137008561072
,,1739209810.2646508,-38.13080360867914
,,1739209810.2646544,-38.13080360867914
,,1739209810.2646575,-38.13080360867914
,,1739209810.264661,-45.120503652039325
,,1739209810.2646644,-35.57807855764607
,,1739209810.2646675,-35.57807855764607
,,1739209810.264671,-45.120503652039325
,,1739209810.2646744,-38.13080360867914
,,1739209810.2646778,-38.13080360867914
,,1739209810.264681,-45.120503652039325
,,1739209810.2646844,-33.981070128970906
,,1739209810.264688,-33.981070128970906
,,1739209810.2646914,-45.120503652039325
,,1739209810.2646947,-30.49652367304973
,,1739209810.264698,-30.49652367304976
,,1739209810.2647014,-16.971371839288558
,,1739209810.2647047,-32.816014438256545
,,1739209810.264708,-45.120503652039325
,,1739209810.2647114,-45.120503652039325
,,1739209810.2647147,-45.120503652039325
,,1739209810.264718,-38.13080360867914
,,1739209810.2647214,-38.13080360867914
,,1739209810.264725,-29.438486411369333
,,1739209810.2647283,-38.13080360867914
,,1739209810.2647316,-15.293269775353837
,,1739209810.264735,-11.921119252236204
,,1739209810.2647383,-32.81601443825658
,,1739209810.2647417,-23.506823629689546
,,1739209810.264745,-31.141103565318915
,,1739209810.2647483,-38.13080360867914
,,1739209810.2647517,-45.120503652039325
,,1739209810.264755,-38.13080360867914
,,1739209810.2647583,-45.120503652039325
,,1739209810.264762,-38.13080360867914
,,1739209810.2647653,-38.13080360867914
,,1739209810.2647686,-27.267205301931607
,,1739209810.264772,-33.981070128970906
,,1739209810.2647753,-35.57807855764607
,,1739209810.2647786,-45.120503652039325
,,1739209810.264782,-30.49652367304976
,,1739209810.2647853,-33.981070128970906
,,1739209810.2647886,-38.13080360867914
,,1739209810.264792,-38.13080360867914
,,1739209810.2647953,-35.57807855764607
,,1739209810.2647989,-22.54371790334745
,,1739209810.2648022,-32.816014438256545
,,1739209810.2648056,-45.120503652039325
,,1739209810.264809,-28.992665084841946
,,1739209810.2648122,-26.0356534632528
,,1739209810.2648156,-32.816014438256545
,,1739209810.264819,-38.13080360867914
,,1739209810.2648222,-35.57807855764607
,,1739209810.2648256,-45.120503652039325
,,1739209810.264829,-45.120503652039325
,,1739209810.2648325,-33.981070128970906
,,1739209810.2648358,-33.981070128970906
,,1739209810.2648392,-32.816014438256545
,,1739209810.2648425,-45.120503652039325
,,1739209810.2648458,-24.151403521958727
,,1739209810.2648492,-25.077289914212862
,,1739209810.2648523,-45.120503652039325
,,1739209810.264856,-45.120503652039325
,,1739209810.2648592,-33.981070128970906
,,1739209810.2648623,-29.438486411369333
,,1739209810.264866,-45.120503652039325
,,1739209810.2648692,-38.13080360867914
,,1739209810.2648728,-31.141103565318915
,,1739209810.264876,-29.438486411369347
,,1739209810.2648797,-16.261240254024983
,,1739209810.2648828,-38.13080360867914
,,1739209810.264886,-33.981070128970906
,,1739209810.2648897,-33.98107012897096
,,1739209810.2648928,-17.788531000973595
,,1739209810.2648962,-21.021172418726344
,,1739209810.2648995,-45.120503652039325
,,1739209810.2649028,-33.981070128970906
,,1739209810.2649062,-28.992665084841946
,,1739209810.2649095,-45.120503652039325
,,1739209810.264913,-35.57807855764607
,,1739209810.2649164,-35.57807855764607
,,1739209810.2649198,-38.13080360867914
,,1739209810.264923,-33.981070128970906
,,1739209810.2649264,-17.95212641904405
,,1739209810.2649298,-27.267205301931607
,,1739209810.264933,-33.981070128970906
,,1739209810.2649364,-45.120503652039325
,,1739209810.2649398,-29.438486411369333
,,1739209810.2649431,-18.83661435153617
,,1739209810.2649467,-38.13080360867914
,,1739209810.26495,-45.120503652039325
,,1739209810.2649534,-38.13080360867914
,,1739209810.2649567,-45.120503652039325
,,1739209810.26496,-32.81601443825658
,,1739209810.2649634,-35.57807855764607
,,1739209810.2649667,-45.120503652039325
,,1739209810.26497,-35.57807855764607
,,1739209810.2649734,-28.218542851754187
,,1739209810.2649767,-23.50682362968953
,,1739209810.26498,-32.816014438256545
,,1739209810.2649837,-45.120503652039325
,,1739209810.264987,-24.438645034577675
,,1739209810.2649903,-32.816014438256545
,,1739209810.2649937,-45.120503652039325
,,1739209810.264997,-38.13080360867914
,,1739209810.2650003,-45.120503652039325
,,1739209810.2650037,-45.120503652039325
,,1739209810.265007,-45.120503652039325
,,1739209810.2650104,-38.13080360867914
,,1739209810.2650137,-28.992665084841946
,,1739209810.265017,-45.120503652039325
,,1739209810.2650206,-45.120503652039325
,,1739209810.265024,-35.57807855764607
,,1739209810.2650273,-31.141103565318915
,,1739209810.2650306,-45.120503652039325
,,1739209810.265034,-38.13080360867914
,,1739209810.2650373,-30.49652367304973
,,1739209810.2650406,-26.03565346325281
,,1739209810.265044,-38.13080360867914
,,1739209810.2650473,-38.13080360867914
,,1739209810.2650506,-45.120503652039325
,,1739209810.2650542,-31.141103565318893
,,1739209810.2650576,-33.981070128970906
,,1739209810.265061,-38.13080360867914
,,1739209810.2650642,-45.120503652039325
,,1739209810.2650676,-38.13080360867914
,,1739209810.265071,-45.120503652039325
,,1739209810.2650745,-38.13080360867914
,,1739209810.2650776,-38.13080360867914
,,1739209810.265081,-45.120503652039325
,,1739209810.2650845,-23.50682362968953
,,1739209810.2650876,-10.735080164178186
,,1739209810.2650912,-16.763597937115037
,,1739209810.2650945,-25.25278630937684
,,1739209810.265098,-45.120503652039325
,,1739209810.2651012,-45.120503652039325
,,1739209810.2651043,-45.120503652039325
,,1739209810.265108,-45.120503652039325
,,1739209810.2651112,-38.13080360867914
,,1739209810.2651143,-45.120503652039325
,,1739209810.265118,-45.120503652039325
,,1739209810.2651212,-38.13080360867914
,,1739209810.2651246,-32.81601443825658
,,1739209810.265128,-33.981070128970906
,,1739209810.2651317,-38.13080360867914
,,1739209810.2651348,-45.120503652039325
,,1739209810.265138,-45.120503652039325
,,1739209810.2651415,-38.13080360867914
,,1739209810.2651448,-45.120503652039325
,,1739209810.2651482,-45.120503652039325
,,1739209810.2651515,-45.120503652039325
,,1739209810.2651548,-38.13080360867914
,,1739209810.2651582,-32.816014438256545
,,1739209810.2651615,-45.120503652039325
,,1739209810.265165,-45.120503652039325
,,1739209810.2651684,-35.57807855764607
,,1739209810.2651718,-45.120503652039325
,,1739209810.265175,-32.816014438256545
,,1739209810.2651784,-26.0356534632528
,,1739209810.2651818,-38.13080360867914
,,1739209810.265185,-8.649609364873744
,,1739209810.2651885,-21.300333226290604
,,1739209810.2651918,-31.141103565318915
,,1739209810.2651951,-45.120503652039325
,,1739209810.2651985,-45.120503652039325
,,1739209810.265202,-38.13080360867914
,,1739209810.2652054,-35.57807855764607
,,1739209810.2652087,-38.13080360867914
,,1739209810.265212,-45.120503652039325
,,1739209810.2652154,-35.57807855764607
,,1739209810.2652187,-29.438486411369333
,,1739209810.265222,-45.120503652039325
,,1739209810.2652254,-45.120503652039325
,,1739209810.2652287,-33.981070128970906
,,1739209810.265232,-27.87774495603141
,,1739209810.2652354,-31.141103565318915
,,1739209810.265239,-45.120503652039325
,,1739209810.2652423,-38.13080360867914
,,1739209810.2652457,-28.992665084841946
,,1739209810.265249,-45.120503652039325
,,1739209810.2652524,-38.13080360867914
,,1739209810.2652557,-38.13080360867914
,,1739209810.265259,-45.120503652039325
,,1739209810.2652624,-35.57807855764607
,,1739209810.2652657,-35.57807855764607
,,1739209810.265269,-45.120503652039325
,,1739209810.2652724,-45.120503652039325
,,1739209810.265276,-32.816014438256545
,,1739209810.2652793,-45.120503652039325
,,1739209810.2652826,-38.13080360867914
,,1739209810.265286,-31.141103565318893
,,1739209810.2652893,-45.120503652039325
,,1739209810.2652926,-31.141103565318893
,,1739209810.265296,-24.29264994887477
,,1739209810.265299,-21.021172418726344
,,1739209810.265303,-31.141103565318893
,,1739209810.265306,-32.81601443825658
,,1739209810.265309,-25.25278630937684
,,1739209810.265313,-11.125497038893188
,,1739209810.2653162,-10.400256675036475
,,1739209810.2653196,-24.74623867263306
,,1739209810.265323,-32.816014438256545
,,1739209810.2653265,-38.13080360867914
,,1739209810.2653296,-21.67658091518819
,,1739209810.265333,-45.120503652039325
,,1739209810.2653365,-32.816014438256545
,,1739209810.2653396,-45.120503652039325
,,1739209810.265343,-31.141103565318915
,,1739209810.2653463,-15.459086324648972
,,1739209810.26535,-23.50682362968953
,,1739209810.2653532,-32.816014438256545
,,1739209810.2653563,-38.13080360867914
,,1739209810.26536,-45.120503652039325
,,1739209810.2653632,-45.120503652039325
,,1739209810.2653666,-24.438645034577675
,,1739209810.26537,-28.992665084841946
,,1739209810.2653732,-45.120503652039325
,,1739209810.2653766,-26.487275050834715
,,1739209810.26538,-24.151403521958727
,,1739209810.2653835,-32.816014438256545
,,1739209810.2653868,-45.120503652039325
,,1739209810.2653902,-38.13080360867914
,,1739209810.2653935,-26.991370085610757
,,1739209810.2653968,-28.58837851428586
,,1739209810.2654002,-33.981070128970906
,,1739209810.2654035,-32.816014438256545
,,1739209810.2654068,-28.992665084841967
,,1739209810.2654102,-10.561401248211864
,,1739209810.2654135,-14.91274877010371
,,1739209810.2654169,-28.992665084841967
,,1739209810.2654204,-28.58837851428586
,,1739209810.2654238,-45.120503652039325
,,1739209810.265427,-45.120503652039325
,,1739209810.2654305,-33.981070128970906
,,1739209810.2654338,-33.981070128970906
,,1739209810.2654371,-27.87774495603141
,,1739209810.2654405,-38.13080360867914
,,1739209810.2654438,-32.816014438256545
,,1739209810.2654471,-38.13080360867914
,,1739209810.2654505,-38.13080360867914
,,1739209810.2654538,-32.816014438256545
,,1739209810.2654574,-38.13080360867914
,,1739209810.2654607,-29.43848641136937
,,1739209810.265464,-38.13080360867914
,,1739209810.2654674,-45.120503652039325
,,1739209810.2654707,-45.120503652039325
,,1739209810.265474,-33.981070128970906
,,1739209810.2654774,-25.82631439489636
,,1739209810.2654808,-35.57807855764607
,,1739209810.265484,-38.13080360867914
,,1739209810.2654874,-33.981070128970906
,,1739209810.2654908,-22.54371790334745
,,1739209810.2654943,-32.816014438256545
,,1739209810.2654977,-38.13080360867914
,,1739209810.265501,-38.13080360867914
,,1739209810.2655044,-23.506823629689546
,,1739209810.2655077,-12.948297095594103
,,1739209810.265511,-23.16150712794696
,,1739209810.2655144,-30.49652367304973
,,1739209810.2655177,-32.816014438256545
,,1739209810.265521,-27.267205301931607
,,1739209810.2655244,-17.95212641904405
,,1739209810.2655275,-33.981070128970906
,,1739209810.2655313,-38.13080360867914
,,1739209810.2655346,-45.120503652039325
,,1739209810.265538,-45.120503652039325
,,1739209810.2655413,-33.981070128970906
,,1739209810.265545,-31.141103565318915
,,1739209810.265548,-38.13080360867914
,,1739209810.265551,-28.992665084841946
,,1739209810.265555,-20.4518274484982
,,1739209810.265558,-16.283889300503116
,,1739209810.265561,-33.981070128970906
,,1739209810.265565,-32.816014438256545
,,1739209810.2655685,-38.13080360867914
,,1739209810.2655716,-17.07910932868579
,,1739209810.265575,-26.99137008561072
,,1739209810.2655785,-45.120503652039325
,,1739209810.2655816,-38.13080360867914
,,1739209810.265585,-38.13080360867914
,,1739209810.2655883,-38.13080360867914
,,1739209810.2655916,-45.120503652039325
,,1739209810.265595,-45.120503652039325
,,1739209810.2655983,-38.13080360867914
,,1739209810.2656016,-32.816014438256545
,,1739209810.2656052,-45.120503652039325
,,1739209810.2656083,-45.120503652039325
,,1739209810.265612,-30.49652367304973
,,1739209810.2656152,-45.120503652039325
,,1739209810.2656186,-24.746238672633048
,,1739209810.265622,-13.087454490654462
,,1739209810.2656252,-32.81601443825658
,,1739209810.2656286,-38.13080360867914
,,1739209810.265632,-35.57807855764607
,,1739209810.2656353,-31.141103565318915
,,1739209810.2656386,-31.141103565318915
,,1739209810.2656422,-45.120503652039325
,,1739209810.2656455,-38.13080360867914
,,1739209810.2656488,-38.13080360867914
,,1739209810.2656522,-45.120503652039325
,,1739209810.2656555,-45.120503652039325
,,1739209810.2656589,-45.120503652039325
,,1739209810.2656622,-45.120503652039325
,,1739209810.2656655,-35.57807855764607
,,1739209810.2656689,-32.816014438256545
,,1739209810.2656722,-45.120503652039325
,,1739209810.2656755,-35.57807855764607
,,1739209810.2656791,-31.141103565318893
,,1739209810.2656825,-30.49652367304973
,,1739209810.2656858,-22.54371790334745
,,1739209810.2656891,-35.57807855764607
,,1739209810.2656925,-38.13080360867914
,,1739209810.2656958,-32.816014438256545
,,1739209810.2656991,-38.13080360867914
,,1739209810.2657025,-45.120503652039325
,,1739209810.2657058,-45.120503652039325
,,1739209810.2657092,-38.13080360867914
,,1739209810.2657127,-38.13080360867914
,,1739209810.265716,-35.57807855764607
,,1739209810.2657194,-45.120503652039325
,,1739209810.2657228,-35.57807855764607
,,1739209810.265726,-38.13080360867914
,,1739209810.2657294,-45.120503652039325
,,1739209810.2657328,-45.120503652039325
,,1739209810.265736,-45.120503652039325
,,1739209810.2657394,-35.57807855764607
,,1739209810.2657428,-45.120503652039325
,,1739209810.265746,-35.57807855764607
,,1739209810.2657497,-30.49652367304973
,,1739209810.265753,-45.120503652039325
,,1739209810.2657564,-45.120503652039325
,,1739209810.2657597,-38.13080360867914
,,1739209810.265763,-45.120503652039325
,,1739209810.2657664,-38.13080360867914
,,1739209810.2657695,-45.120503652039325
,,1739209810.265773,-35.57807855764607
,,1739209810.2657764,-30.49652367304973
,,1739209810.2657795,-38.13080360867914
,,1739209810.265783,-38.13080360867914
,,1739209810.2657866,-38.13080360867914
