CAN Message; 0x1b8:010028c82d955ed5
1739209745.1051621;-38.13080360867914
1739209745.1051657;-38.13080360867914
1739209745.1051693;-38.13080360867914
1739209745.1051729;-45.120503652039325
1739209745.1051764;-35.57807855764607
1739209745.10518;-35.57807855764607
1739209745.1051836;-45.120503652039325
1739209745.1051872;-45.120503652039325
1739209745.1051908;-38.13080360867914
1739209745.1051943;-38.13080360867914
1739209745.105198;-38.13080360867914
1739209745.1052015;-38.13080360867914
1739209745.105205;-38.13080360867914
1739209745.1052086;-35.57807855764607
1739209745.1052122;-45.120503652039325
1739209745.1052158;-45.120503652039325
1739209745.1052194;-33.981070128970906
1739209745.105223;-38.13080360867914
1739209745.1052265;-45.120503652039325
1739209745.10523;-45.120503652039325
1739209745.1052337;-38.13080360867914
1739209745.1052372;-38.13080360867914
1739209745.1052408;-45.120503652039325
1739209745.1052444;-45.120503652039325
1739209745.105248;-45.120503652039325
1739209745.1052516;-45.120503652039325
1739209745.1052551;-38.13080360867914
1739209745.1052587;-38.13080360867914
1739209745.1052623;-38.13080360867914
1739209745.1052659;-38.13080360867914
1739209745.1052694;-45.120503652039325
1739209745.105273;-45.120503652039325
1739209745.1052766;-45.120503652039325
1739209745.1052802;-38.13080360867914
1739209745.1052837;-38.13080360867914
1739209745.1052873;-45.120503652039325
1739209745.105291;-45.120503652039325
1739209745.1052945;-38.13080360867914
1739209745.105298;-38.13080360867914
1739209745.1053016;-38.13080360867914
1739209745.1053052;-45.120503652039325
1739209745.1053088;-45.120503652039325
1739209745.1053123;-35.57807855764607
1739209745.105316;-38.13080360867914
1739209745.1053195;-45.120503652039325
1739209745.105323;-38.13080360867914
1739209745.1053267;-45.120503652039325
1739209745.1053302;-38.13080360867914
1739209745.1053338;-38.13080360867914
1739209745.1053374;-38.13080360867914
1739209745.105341;-38.13080360867914
1739209745.1053445;-45.120503652039325
1739209745.105348;-45.120503652039325
1739209745.1053517;-45.120503652039325
1739209745.1053553;-45.120503652039325
1739209745.1053588;-45.120503652039325
1739209745.1053624;-45.120503652039325
1739209745.105366;-38.13080360867914
1739209745.1053696;-45.120503652039325
1739209745.1053731;-45.120503652039325
1739209745.1053767;-35.57807855764607
1739209745.1053803;-35.57807855764607
1739209745.1053839;-45.120503652039325
1739209745.1053874;-45.120503652039325
1739209745.105391;-35.57807855764607
1739209745.1053946;-35.57807855764607
1739209745.1053982;-38.13080360867914
1739209745.1054018;-38.13080360867914
1739209745.1054053;-33.981070128970906
1739209745.105409;-45.120503652039325
1739209745.1054125;-35.57807855764607
1739209745.105416;-35.57807855764607
1739209745.1054196;-38.13080360867914
1739209745.1054232;-45.120503652039325
1739209745.1054268;-32.816014438256545
1739209745.1054304;-38.13080360867914
1739209745.105434;-38.13080360867914
1739209745.1054375;-38.13080360867914
1739209745.105441;-38.13080360867914
1739209745.1054447;-38.13080360867914
1739209745.1054482;-38.13080360867914
1739209745.1054518;-38.13080360867914
1739209745.1054554;-38.13080360867914
1739209745.105459;-45.120503652039325
1739209745.1054626;-35.57807855764607
1739209745.1054661;-35.57807855764607
1739209745.1054697;-38.13080360867914
1739209745.1054733;-38.13080360867914
1739209745.1054769;-38.13080360867914
1739209745.1054804;-33.981070128970906
1739209745.105484;-38.13080360867914
1739209745.1054876;-33.981070128970906
1739209745.1054912;-33.981070128970906
1739209745.1054947;-45.120503652039325
1739209745.1054983;-45.120503652039325
1739209745.105502;-38.13080360867914
1739209745.1055055;-38.13080360867914
1739209745.105509;-45.120503652039325
1739209745.1055126;-45.120503652039325
1739209745.1055162;-33.981070128970906
1739209745.1055198;-32.816014438256545
1739209745.1055233;-38.13080360867914
1739209745.105527;-45.120503652039325
1739209745.1055305;-38.13080360867914
1739209745.105534;-38.13080360867914
1739209745.1055377;-38.13080360867914
1739209745.1055412;-45.120503652039325
1739209745.1055448;-38.13080360867914
1739209745.1055484;-31.141103565318915
1739209745.105552;-45.120503652039325
1739209745.1055555;-38.13080360867914
1739209745.105559;-45.120503652039325
1739209745.1055627;-33.981070128970906
1739209745.1055663;-38.13080360867914
1739209745.1055698;-45.120503652039325
1739209745.1055734;-45.120503652039325
1739209745.105577;-45.120503652039325
1739209745.1055806;-45.120503652039325
1739209745.1055841;-45.120503652039325
1739209745.1055877;-45.120503652039325
1739209745.1055913;-45.120503652039325
1739209745.1055949;-45.120503652039325
1739209745.1055984;-38.13080360867914
1739209745.105602;-45.120503652039325
1739209745.1056056;-45.120503652039325
1739209745.1056092;-38.13080360867914
1739209745.1056128;-38.13080360867914
1739209745.1056163;-45.120503652039325
1739209745.10562;-38.13080360867914
1739209745.1056235;-33.981070128970906
1739209745.105627;-24.746238672633048
1739209745.1056306;-27.8777449560314
1739209745.1056342;-27.267205301931607
1739209745.1056378;-38.13080360867914
1739209745.1056414;-45.120503652039325
1739209745.105645;-38.13080360867914
1739209745.1056485;-33.981070128970906
1739209745.105652;-38.13080360867914
1739209745.1056557;-45.120503652039325
1739209745.1056592;-45.120503652039325
1739209745.1056628;-30.49652367304976
1739209745.1056664;-38.13080360867914
1739209745.10567;-38.13080360867914
1739209745.1056736;-45.120503652039325
1739209745.1056771;-38.13080360867914
1739209745.1056807;-35.57807855764607
1739209745.1056843;-38.13080360867914
1739209745.1056879;-45.120503652039325
1739209745.1056914;-28.992665084841942
1739209745.105695;-32.816014438256545
1739209745.1056986;-45.120503652039325
1739209745.1057022;-45.120503652039325
1739209745.1057057;-45.120503652039325
1739209745.1057093;-38.13080360867914
1739209745.105713;-25.252786309376837
1739209745.1057165;-45.120503652039325
1739209745.10572;-38.13080360867914
1739209745.1057236;-38.13080360867914
1739209745.1057272;-38.13080360867914
1739209745.1057308;-17.245898906855142
1739209745.1057343;-31.141103565318915
1739209745.105738;-45.120503652039325
1739209745.1057415;-38.13080360867914
1739209745.105745;-45.120503652039325
1739209745.1057487;-45.120503652039325
1739209745.1057522;-45.120503652039325
1739209745.1057558;-38.13080360867914
1739209745.1057594;-38.13080360867914
1739209745.105763;-29.438486411369333
1739209745.1057665;-32.816014438256545
1739209745.10577;-38.13080360867914
1739209745.1057737;-35.57807855764607
1739209745.1057773;-45.120503652039325
1739209745.1057808;-38.13080360867914
1739209745.1057844;-38.13080360867914
1739209745.105788;-45.120503652039325
1739209745.1057916;-45.120503652039325
1739209745.1057951;-33.981070128970906
1739209745.1057987;-45.120503652039325
1739209745.1058023;-45.120503652039325
1739209745.1058059;-33.981070128970906
1739209745.1058095;-38.13080360867914
1739209745.105813;-28.218542851754187
1739209745.1058166;-26.487275050834725
1739209745.1058202;-38.13080360867914
1739209745.1058238;-38.13080360867914
1739209745.1058273;-26.487275050834725
1739209745.105831;-16.398940924556367
1739209745.1058345;-13.044159978149676
1739209745.105838;-30.49652367304973
1739209745.1058416;-38.13080360867914
1739209745.1058452;-38.13080360867914
1739209745.1058488;-29.438486411369333
1739209745.1058524;-31.141103565318893
1739209745.105856;-45.120503652039325
1739209745.1058595;-45.120503652039325
1739209745.105863;-29.438486411369333
1739209745.1058667;-22.002965041481755
1739209745.1058702;-45.120503652039325
1739209745.1058738;-38.13080360867914
1739209745.1058774;-32.816014438256545
1739209745.105881;-30.49652367304973
1739209745.1058846;-45.120503652039325
1739209745.1058881;-45.120503652039325
1739209745.1058917;-38.13080360867914
1739209745.1058953;-32.816014438256545
1739209745.1058989;-21.676580915188197
1739209745.1059024;-9.814665055588115
1739209745.105906;-30.49652367304973
1739209745.1059096;-38.13080360867914
1739209745.1059132;-45.120503652039325
1739209745.1059167;-35.57807855764607
1739209745.1059203;-38.13080360867914
1739209745.105924;-31.141103565318943
1739209745.1059275;-38.13080360867914
1739209745.105931;-45.120503652039325
1739209745.1059346;-45.120503652039325
1739209745.1059382;-33.981070128970956
1739209745.1059418;-35.57807855764607
1739209745.1059453;-38.13080360867914
1739209745.105949;-32.816014438256545
1739209745.1059525;-24.438645034577675
1739209745.105956;-45.120503652039325
1739209745.1059597;-45.120503652039325
1739209745.1059632;-45.120503652039325
1739209745.1059668;-32.816014438256545
1739209745.1059704;-45.120503652039325
1739209745.105974;-45.120503652039325
1739209745.1059775;-35.57807855764607
1739209745.105981;-28.58837851428586
1739209745.1059847;-45.120503652039325
1739209745.1059883;-35.57807855764607
1739209745.1059918;-45.120503652039325
1739209745.1059954;-31.141103565318915
1739209745.105999;-33.981070128970906
1739209745.1060026;-38.13080360867914
1739209745.1060061;-45.120503652039325
1739209745.1060097;-45.120503652039325
1739209745.1060133;-38.13080360867914
1739209745.1060169;-45.120503652039325
1739209745.1060205;-38.13080360867914
1739209745.106024;-28.992665084841942
1739209745.1060276;-38.13080360867914
1739209745.1060312;-45.120503652039325
1739209745.1060348;-33.981070128970906
1739209745.1060383;-45.120503652039325
1739209745.106042;-33.981070128970906
1739209745.1060455;-38.13080360867914
1739209745.106049;-38.13080360867914
1739209745.1060526;-31.141103565318915
1739209745.1060562;-33.981070128970906
1739209745.1060598;-38.13080360867914
1739209745.1060634;-38.13080360867914
1739209745.106067;-45.120503652039325
1739209745.1060705;-26.035653463252796
1739209745.106074;-24.151403521958727
1739209745.1060777;-45.120503652039325
1739209745.1060812;-33.981070128970906
1739209745.1060848;-45.120503652039325
1739209745.1060884;-45.120503652039325
1739209745.106092;-35.57807855764607
1739209745.1060956;-26.991370085610747
1739209745.1060991;-33.981070128970956
1739209745.1061027;-26.035653463252796
1739209745.1061063;-11.404284380279076
1739209745.1061099;-16.171807084586764
1739209745.1061134;-25.252786309376837
1739209745.106117;-35.57807855764607
1739209745.1061206;-31.141103565318915
1739209745.1061242;-16.306657084333562
1739209745.1061277;-33.981070128970906
1739209745.1061313;-35.57807855764607
1739209745.106135;-38.13080360867914
1739209745.1061385;-45.120503652039325
1739209745.106142;-32.816014438256545
1739209745.1061456;-33.981070128970906
1739209745.1061492;-45.120503652039325
1739209745.1061528;-31.141103565318915
1739209745.1061563;-33.981070128970906
1739209745.10616;-45.120503652039325
1739209745.1061635;-38.13080360867914
1739209745.106167;-28.992665084841942
1739209745.1061707;-31.141103565318915
1739209745.1061742;-18.63690354222998
1739209745.1061778;-13.833280808655019
1739209745.1061814;-25.25278630937684
1739209745.106185;-31.141103565318915
1739209745.1061885;-45.120503652039325
1739209745.106192;-38.13080360867914
1739209745.1061957;-33.981070128970906
1739209745.1061993;-35.57807855764607
1739209745.1062028;-45.120503652039325
1739209745.1062064;-45.120503652039325
1739209745.10621;-38.13080360867914
1739209745.1062136;-45.120503652039325
1739209745.1062171;-38.13080360867914
1739209745.1062207;-45.120503652039325
1739209745.1062243;-38.13080360867914
1739209745.1062279;-33.981070128970906
1739209745.1062315;-45.120503652039325
1739209745.106235;-45.120503652039325
1739209745.1062386;-38.13080360867914
1739209745.1062422;-33.981070128970906
1739209745.1062458;-38.13080360867914
1739209745.1062493;-45.120503652039325
1739209745.106253;-45.120503652039325
1739209745.1062565;-28.58837851428586
1739209745.10626;-32.816014438256545
1739209745.1062636;-38.13080360867914
1739209745.1062672;-38.13080360867914
1739209745.1062708;-38.13080360867914
1739209745.1062744;-38.13080360867914
1739209745.106278;-38.13080360867914
1739209745.1062815;-33.981070128970906
1739209745.106285;-33.981070128970906
1739209745.1062887;-45.120503652039325
1739209745.1062922;-33.981070128970906
1739209745.1062958;-24.15140352195872
1739209745.1062994;-38.13080360867914
1739209745.106303;-45.120503652039325
1739209745.1063066;-28.992665084841942
1739209745.1063101;-33.981070128970906
1739209745.1063137;-15.013264998121558
1739209745.1063173;-45.120503652039325
1739209745.1063209;-33.981070128970906
1739209745.1063244;-45.120503652039325
1739209745.106328;-45.120503652039325
1739209745.1063316;-45.120503652039325
1739209745.1063352;-45.120503652039325
1739209745.1063387;-38.13080360867914
1739209745.1063423;-28.992665084841942
1739209745.106346;-45.120503652039325
1739209745.1063495;-38.13080360867914
1739209745.106353;-45.120503652039325
1739209745.1063566;-22.448786368009156
1739209745.1063602;-28.21854285175415
1739209745.1063638;-45.120503652039325
1739209745.1063673;-45.120503652039325
1739209745.106371;-33.981070128970906
1739209745.1063745;-38.13080360867914
1739209745.106378;-45.120503652039325
1739209745.1063817;-45.120503652039325
1739209745.1063852;-45.120503652039325
1739209745.1063888;-38.13080360867914
1739209745.1063924;-38.13080360867914
1739209745.106396;-24.438645034577675
1739209745.1063995;-19.045953419892605
1739209745.106403;-33.981070128970906
1739209745.1064067;-28.21854285175415
1739209745.1064103;-33.981070128970956
1739209745.1064138;-18.29905288830097
1739209745.1064174;-9.503528325499357
1739209745.106421;-38.13080360867914
1739209745.1064246;-31.141103565318893
1739209745.1064281;-45.120503652039325
1739209745.1064317;-45.120503652039325
1739209745.1064353;-35.57807855764607
1739209745.1064389;-45.120503652039325
1739209745.1064425;-26.035653463252796
1739209745.106446;-25.077289914212862
1739209745.1064496;-45.120503652039325
1739209745.1064532;-45.120503652039325
1739209745.1064568;-45.120503652039325
1739209745.1064603;-45.120503652039325
1739209745.106464;-38.13080360867914
1739209745.1064675;-35.57807855764607
1739209745.106471;-32.816014438256545
1739209745.1064746;-33.981070128970906
1739209745.1064782;-38.13080360867914
1739209745.1064818;-45.120503652039325
1739209745.1064854;-35.57807855764607
1739209745.106489;-38.13080360867914
1739209745.1064925;-45.120503652039325
1739209745.106496;-33.981070128970906
1739209745.1064997;-45.120503652039325
1739209745.1065032;-45.120503652039325
1739209745.1065068;-32.816014438256545
1739209745.1065104;-45.120503652039325
1739209745.106514;-32.816014438256545
1739209745.1065176;-29.438486411369333
1739209745.1065211;-45.120503652039325
1739209745.1065247;-35.57807855764607
1739209745.1065283;-31.141103565318893
1739209745.1065319;-30.49652367304976
1739209745.1065354;-9.231067224639142
1739209745.106539;-14.979500436843086
1739209745.1065426;-33.981070128970956
1739209745.1065462;-24.151403521958727
1739209745.1065497;-45.120503652039325
